01202,"ｶﾌﾞｼｷｶｲｼﾔ ﾊｺｾﾝ","株式会社　ハコセン","北海道","函館市","五稜郭町","３２番４号","0408566","040  ","函館中央",0,0,5
06203,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｽﾀﾝﾚ- ﾂﾙｵｶｾｲｻｸｼﾞﾖ","株式会社　スタンレー　鶴岡製作所","山形県","鶴岡市","渡前","字大坪４５","9997695","99976","藤島",0,0,5
08220,"ﾂｸﾊﾞｼﾔｸｼﾖ","つくば市役所","茨城県","つくば市","苅間","２５３０番地２（研究学園Ｄ３２街区２画地）","3058555","305  ","筑波学園",0,0,5
12101,"ｶﾌﾞｼｷｶｲｼﾔ ｿﾝｶﾞｲﾎｹﾝｼﾞﾔﾊﾟﾝ","株式会社　損害保険ジャパン","千葉県","千葉市中央区","千葉港","８－４","2608504","260  ","千葉中央",0,0,5
12101,"ｶﾌﾞｼｷｶｲｼﾔ ｿﾝｶﾞｲﾎｹﾝｼﾞﾔﾊﾟﾝ","株式会社　損害保険ジャパン","千葉県","千葉市中央区","鶴沢町","２０番１６号","2608560","260  ","千葉中央",0,0,5
12101,"ﾆﾂﾎﾟﾝｺｳｱｿﾝｶﾞｲﾎｹﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾁﾊﾞｼﾃﾝ","日本興亜損害保険　株式会社　千葉支店","千葉県","千葉市中央区","千葉港","８－４","2608505","260  ","千葉中央",0,0,5
12204,"ﾁﾊﾞﾁﾎｳﾎｳﾑｷﾖｸ ﾌﾅﾊﾞｼｼｷﾖｸ","千葉地方法務局　船橋支局","千葉県","船橋市","湊町","２丁目８－１１","2738558","273  ","船橋",0,0,5
12204,"ﾕｱｻ･ﾌﾅｼﾖｸ ｶﾌﾞｼｷｶﾞｲｼﾔ","ユアサ・フナショク　株式会社","千葉県","船橋市","宮本","３丁目１０－３","2738551","273  ","船橋",0,0,5
13101,"ｼﾕﾌﾉﾄﾓｼﾔ","主婦の友社","東京都","千代田区","神田駿河台","２丁目９","1018911","101  ","神田",0,0,5
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｼﾕﾌﾉﾄﾓｼﾔ","株式会社　主婦の友社","東京都","千代田区","神田駿河台","２丁目９（神田郵便局私書箱第７９号）","1018668","10191","神田",1,0,5
