08443,"ｱﾐﾌﾟﾚﾐｱﾑ･ｱｳﾄﾚﾂﾄ","あみプレミアム・アウトレット","茨城県","稲敷郡阿見町","大字吉原","２７００","3000388","30003","阿見",0,0,1
09204,"ｻﾉﾌﾟﾚﾐｱﾑ･ｱｳﾄﾚﾂﾄ","佐野プレミアム・アウトレット","栃木県","佐野市","越名町","２０５８","3278533","327  ","佐野",0,0,1
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾖﾐｳﾘｷﾖｼﾞﾝｸﾞﾝ","株式会社　読売巨人軍","東京都","千代田区","大手町","１丁目７－１読売新聞ビル","1008151","100  ","銀座",0,0,1
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｶﾄﾞｶﾜ ｶﾄﾞｶﾜﾏｶﾞｼﾞﾝｽﾞﾌﾞﾗﾝﾄﾞｶﾝﾊﾟﾆ-","株式会社　ＫＡＤＯＫＡＷＡ　角川マガジンズブランドカンパニー","東京都","千代田区","五番町","３－１五番町グランドビル","1028077","102  ","麹町",0,0,1
13101,"ﾆﾎﾝﾀﾞｲｶﾞｸ ﾂｳｼﾝｷﾖｳｲｸﾌﾞ","日本大学　通信教育部","東京都","千代田区","九段南","４－８－２８","1028005","102  ","麹町",0,0,1
13103,"ｲﾄｳﾁﾕｳｴﾈｸｽ ｶﾌﾞｼｷｶﾞｲｼﾔ","伊藤忠エネクス　株式会社","東京都","港区","虎ノ門","２－１０－１","1058430","105  ","芝",0,0,1
13103,"ｻ-ﾓｽ ｶﾌﾞｼｷｶﾞｲｼﾔ","サーモス　株式会社","東京都","港区","芝","４－１－２３三田ＮＮビル２１階","1088405","108  ","高輪",0,0,1
13105,"ﾌｼﾞﾀｶﾝｺｳ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾃﾙﾁﾝｻﾞﾝｿｳﾄｳｷﾖｳ","藤田観光　株式会社　ホテル椿山荘東京","東京都","文京区","関口","２丁目１０－８","1128680","112  ","小石川",0,0,1
13106,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾆﾁﾃﾞﾝ ﾄｳｷﾖｳｼﾃﾝ","株式会社　日伝　東京支店","東京都","台東区","台東","４丁目１９－１８","1108516","110  ","上野",0,0,1
13106,"ﾄｸﾀﾞﾏｼﾓｴ-ｽ ｶﾌﾞｼｷｶﾞｲｼﾔ","トクダマシモエース　株式会社","東京都","台東区","入谷","２－７－１","1108685","110  ","上野",0,0,1
