04421,"ﾌｼﾞﾌｲﾙﾑｵﾌﾟﾃｲｸｽ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾀｲﾜｺｳｼﾞﾖｳ","富士フイルムオプティクス　株式会社　大和工場","宮城県","黒川郡大和町","松坂平","１丁目６番地","9813497","98134","鶴巣",0,0,1
07203,"ﾌｸｼﾏｹﾝﾊｲﾃｸﾌﾟﾗｻﾞ","福島県ハイテクプラザ","福島県","郡山市","待池台","１丁目１２番地","9630297","96302","郡山西",0,0,1
09202,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾃﾞﾝﾊﾟｼﾞﾂｹﾝｼﾔ","株式会社　電波実験社","栃木県","足利市","借宿町","１丁目１１－５","3268521","326  ","足利",0,0,1
09210,"ﾅｽｾｷｼﾞﾕｳｼﾞﾋﾞﾖｳｲﾝ","那須赤十字病院","栃木県","大田原市","中田原","１０８１番地４（大田原郵便局私書箱第１５号）","3248686","324  ","大田原",1,0,1
09343,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾓﾋﾞﾘﾃｲﾗﾝﾄﾞ ﾂｲﾝﾘﾝｸﾓﾃｷﾞ","株式会社　モビリティランド　ツインリンクもてぎ","栃木県","芳賀郡茂木町","桧山","１２０－１","3213597","32135","茂木",0,0,1
11227,"ｱｻｶｾﾞｲﾑｼﾖ","朝霞税務署","埼玉県","朝霞市","本町","１丁目１番４６号（朝霞郵便局私書箱第１３号）","3518601","351  ","朝霞",1,0,1
12101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｼﾞﾔﾉﾒｸﾚﾃﾞｲｱ ｲﾃﾞﾐﾂｸﾚｼﾞﾂﾄｶﾞｶﾘ","株式会社　ジャノメククレディア　出光クレジット係","千葉県","千葉市中央区","問屋町","１番３５号千葉ポートサイドタワー２０階","2608527","260  ","千葉中央",0,0,1
12101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｼﾞﾔﾉﾒｸﾚﾃﾞｲｱ ﾃﾞ-ﾀｻ-ﾋﾞｽﾌﾞ","株式会社　ジャノメククレディア　データサービス部","千葉県","千葉市中央区","問屋町","１番３５号千葉ポートサイドタワー２０階","2608528","260  ","千葉中央",0,0,1
12204,"ｽﾐﾄﾓｵｵｻｶｾﾒﾝﾄ ｶﾌﾞｼｷｶﾞｲｼﾔ","住友大阪セメント　株式会社","千葉県","船橋市","豊富町","５８５","2748601","274  ","船橋東",0,0,1
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｴﾙｴｽｱｲﾒﾃﾞｲｴﾝｽ","株式会社　ＬＳＩメディエンス","東京都","千代田区","内神田","１丁目１３番４号","1018517","101  ","神田",0,0,1
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｶﾄﾞｶﾜ ｱｽｷ-･ﾒﾃﾞｲｱﾜ-ｸｽﾌﾞﾗﾝﾄﾞｶﾝﾊﾟﾆ-","株式会社　ＫＡＤＯＫＡＷＡ　アスキー・メディアワークスブランドカンパニー","東京都","千代田区","富士見","１丁目８番１９号角川第３本社ビル","1028584","102  ","麹町",0,0,1
13101,"ﾁﾎｳｺｳｷﾖｳﾀﾞﾝﾀｲｼﾞﾖｳﾎｳｼｽﾃﾑｷｺｳ","地方公共団体情報システム機構","東京都","千代田区","一番町","２５番地","1028419","102  ","麹町",0,0,1
13101,"ﾏﾙﾍﾞﾆﾒﾀﾙ ｶﾌﾞｼｷｶﾞｲｼﾔ","丸紅メタル　株式会社","東京都","千代田区","九段北","４丁目１番７号","1028250","102  ","麹町",0,0,1
13102,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾆﾂﾎﾟﾝﾄﾘﾋｷｼﾞﾖｸﾞﾙ-ﾌﾟ","株式会社　日本取引所グループ","東京都","中央区","日本橋兜町","２－１","1038224","103  ","日本橋",0,0,1
13102,"ﾆﾂﾎﾟﾝﾄﾘﾋｷｼﾞﾖｼﾞｼﾕｷｾｲﾎｳｼﾞﾝ","日本取引所自主規制法人","東京都","中央区","日本橋兜町","２番１号","1038229","103  ","日本橋",0,0,1
