04421,"ﾌｼﾞﾌｲﾙﾑﾃﾞｼﾞﾀﾙﾃｸﾉ ｶﾌﾞｼｷｶﾞｲｼﾔ","富士フイルムデジタルテクノ　株式会社","宮城県","黒川郡大和町","松坂平","１丁目６番地","9813497","98134","鶴巣",0,0,5
11227,"ｱｻｶｾﾞｲﾑｼﾖ","朝霞税務署","埼玉県","朝霞市","大字溝沼","１８９０－９（朝霞郵便局私書箱第１３号）","3518601","351  ","朝霞",1,0,5
11241,"ﾊﾟｲｵﾆｱ","パイオニア","埼玉県","鶴ケ島市","富士見","６丁目１－１","3502288","35002","坂戸",0,0,5
12204,"ｽﾐﾄﾓｵｵｻｶｾﾒﾝﾄ ｶﾌﾞｼｷｶﾞｲｼﾔ","住友大阪セメント　株式会社","千葉県","船橋市","豊富町","５８５（船橋東郵便局私書箱第１２号）","2748601","274  ","船橋東",1,0,5
13101,"ｶﾌﾞｼｷｶｲｼﾔ ﾐｽﾞﾎｺ-ﾎﾟﾚ-ﾄｷﾞﾝｺｳ","株式会社　みずほコーポレート銀行","東京都","千代田区","丸の内","１丁目３－３","1008210","100  ","銀座",0,0,5
13101,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｱｽｷ-･ﾒﾃﾞｲｱﾜ-ｸｽ","株式会社　アスキー・メディアワークス","東京都","千代田区","富士見","１－８－１９","1028584","102  ","麹町",0,0,5
13101,"ｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ﾁﾎｳｼﾞﾁｼﾞﾖｳﾎｳｾﾝﾀ-","財団法人　地方自治情報センター","東京都","千代田区","一番町","２５","1028419","102  ","麹町",0,0,5
13101,"ﾏﾙﾍﾞﾆﾒﾀﾙ ｶﾌﾞｼｷｶｲｼﾔ","丸紅メタル　株式会社","東京都","千代田区","九段北","４丁目１－３飛栄九段北ビル","1028250","102  ","麹町",0,0,5
13102,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾄｳｷﾖｳｼﾖｳｹﾝﾄﾘﾋｷｼﾖｸﾞﾙ-ﾌﾟ","株式会社　東京証券取引所グループ","東京都","中央区","日本橋兜町","２－１","1038224","103  ","日本橋",0,0,5
13102,"ﾄｳｷﾖｳｼﾖｳｹﾝﾄﾘﾋｷｼﾖ ｼﾞｼﾕｷｾｲﾎｳｼﾞﾝ","東京證券取引所　自主規制法人","東京都","中央区","日本橋兜町","２－１","1038229","10300","日本橋",0,0,5
13102,"ｶﾌﾞｼｷｶｲｼﾔ ｵﾝｶﾞｸｾﾝｶｼﾔ","株式会社　音楽専科社","東京都","中央区","銀座","６丁目２－３ダヴィンチ銀座アネックス","1048228","104  ","晴海",0,0,5
13102,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｱｻﾂ- ﾃﾞｲ･ｹｲ","株式会社　アサツー　ディ・ケイ","東京都","中央区","築地","１丁目１３－１","1048172","104  ","晴海",0,0,5
13102,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾐｷﾓﾄ","株式会社　ミキモト","東京都","中央区","築地","１丁目８－９","1048145","104  ","晴海",0,0,5
13103,"ｶﾌﾞｼｷｶﾞｲｼﾔ ﾊｾｺｳｱ-ﾍﾞｽﾄ","株式会社　長谷工アーベスト","東京都","港区","芝","２丁目３２－１","1058545","105  ","芝",0,0,5
13103,"ｻ-ﾓｽ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾝｼﾔ","サーモス　株式会社　本社","東京都","港区","西新橋","１丁目１６－７大陽日酸新橋ビル","1058404","105  ","芝",0,0,5
13103,"ｶﾌﾞｼｷｶﾞｲｼﾔ ｽﾀ-･ﾁﾔﾝﾈﾙ","株式会社　スター・チャンネル","東京都","港区","赤坂","２丁目１７－２２赤坂ツインタワー東館２Ｆ","1078369","107  ","赤坂",0,0,5
13103,"ｼﾔｶｲﾎｹﾝﾋﾞﾖｳｲﾝ ｹﾝｺｳﾎｹﾝｸﾐｱｲ","社会保険病院　健康保険組合","東京都","港区","高輪","３丁目２２番１２号","1088616","108  ","高輪",0,0,5
13104,"ｱﾂﾌﾟﾙｺﾝﾋﾟﾕ-ﾀ ｶﾌﾞｼｷｶﾞｲｼﾔ","アップルコンピュータ　（株）","東京都","新宿区","西新宿","３丁目２０－２東京オペラシティ","1631480","160  ","新宿",0,0,5
13106,"ｷﾝｸﾞｺｳｷﾞﾖｳ ｶﾌﾞｼｷｶﾞｲｼﾔ","キング工業　株式会社","東京都","台東区","元浅草","２丁目７－１３","1118506","111  ","浅草",0,0,5
13108,"ｼﾖｳﾜﾀﾞｲｶﾞｸﾌｿﾞｸﾄﾖｽﾋﾞﾖｳｲﾝ","昭和大学附属豊洲病院","東京都","江東区","豊洲","４丁目１－１８","1358577","135  ","晴海",0,0,5
13108,"ｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ﾕｳﾋﾞﾝﾌﾞﾝｶｼﾝｺｳｷﾖｳｶｲ","財団法人　郵便文化振興協会","東京都","江東区","新砂","１丁目８－１０（深川郵便局私書箱第１１０号）","1358738","13591","深川",1,0,5
13109,"ｶﾝｻｲﾍﾟｲﾝﾄ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾄｳｷﾖｳｼﾞﾑｼﾖ","関西ペイント　株式会社　東京事務所","東京都","品川区","東大井","５丁目２４－１５","1408520","140  ","品川",0,0,5
13109,"ﾆﾎﾝﾄﾞﾗｲｹﾐｶﾙ ｶﾌﾞｼｷｶﾞｲｼﾔ","日本ドライケミカル　株式会社","東京都","品川区","勝島","１丁目５－２１","1408613","140  ","品川",0,0,5
13113,"ﾆﾎﾝｹﾝﾀﾂｷ-･ﾌﾗｲﾄﾞ･ﾁｷﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ","日本ケンタッキー・フライド・チキン　株式会社","東京都","渋谷区","渋谷","１丁目１５－１Ａ－ＰＬＡＣＥ恵比寿南","1508586","150  ","渋谷",0,0,5
